Id,Source,Translation,Comment,Modified
JWK-RadialMenu-Profile,Profile,윤곽,,17 Jun 2025 22:15:22 +0200
JWK-RadialMenu-TransferMoney,Transfer money,송금,,14 Apr 2025 20:17:40 +0200
JWK-RadialMenu-UseRadio,Use radio,라디오를 사용하십시오,,03 Aug 2025 17:21:43 +0200
JWK-RadioTowerUI-Inoperable,The radio tower has been destroyed and is inoperable.,라디오 타워는 파괴되었으며 작동 할 수 없습니다.,,03 Aug 2025 17:21:43 +0200
JWK-RespawnUI-FocusNext,Focus on next available,다음에 사용할 수 있습니다,,03 Aug 2025 17:21:43 +0200
JWK-RespawnUI-ResistanceTipLoadout,You will respawn in mixed clothes with no equipment.,장비가없는 혼합 옷에 뿌려집니다.,,03 Aug 2025 17:21:43 +0200
JWK-RespawnUI-SuppliesCost,Respawning at this location will take %1 supplies.,이 위치에서의 부활은 %1 소모품이 필요합니다.,,03 Aug 2025 17:21:43 +0200
JWK-RespawnUI-Tip,Click on selected location to respawn.,선택한 위치를 클릭하여 Respawn을 클릭하십시오.,,03 Aug 2025 17:21:43 +0200
JWK-RespawnUI-TipClickToRespawn,Click to respawn at this location.,이 위치에서 리스폰을 클릭하십시오.,,03 Aug 2025 17:21:43 +0200
JWK-RespawnUI-TownTipCost,Respawn will reduce population support by 1.,Respawn은 인구 지원을 1로 줄입니다.,,03 Aug 2025 17:21:43 +0200
JWK-RespawnUI-TownTipLoadout,"You will spawn in civilian clothes, with a handgun and a map.",당신은 권총과지도와 함께 민간 옷을 입을 것입니다.,,03 Aug 2025 17:21:43 +0200
JWK-RespawnUnavailable-BattleInProgress,This respawn location is not available due to ongoing battle.,이 Respawn 위치는 진행중인 전투로 인해 사용할 수 없습니다.,,03 Aug 2025 17:21:43 +0200
JWK-RespawnUnavailable-EnemiesNearby,Cannot respawn while enemies are present at this location.,이 위치에 적들이 존재하는 동안 부활 할 수 없습니다.,,03 Aug 2025 17:21:43 +0200
JWK-RespawnUnavailable-Generic,This respawn location is not available at the moment.,이 Respawn 위치는 현재 사용할 수 없습니다.,,03 Aug 2025 17:21:43 +0200
JWK-RespawnUnavailable-NoSupporters,You need local population support to respawn at this location.,이 위치에서 문자를 보내려면 지역 인구 지원이 필요합니다.,,03 Aug 2025 17:21:43 +0200
JWK-RespawnUnavailable-NotEnoughSupplies,Spawning here requires at least %1 supplies in storage.,여기에서 스폰에는 스토리지에 최소 1 %의 소모품이 필요합니다.,,03 Aug 2025 17:21:43 +0200
JWK-RespawnUnavailable-NotPlayerFaction,This location must be under resistance control to respawn.,이 위치는 Respawn의 저항 제어하에 있어야합니다.,,03 Aug 2025 17:21:43 +0200
JWK-ShopUI-Buy,Buy,구입하다,,12 Feb 2025 21:53:42 +0100
JWK-ShopUI-BuyPrice,Buy price:,가격 구매 :,,23 Apr 2025 18:46:06 +0200
JWK-ShopUI-PlayerInventoryEmpty,There are no items in your inventory to sell.,재고에는 판매 할 품목이 없습니다.,,23 Apr 2025 16:38:06 +0200
JWK-ShopUI-PlayerStock,You have:,당신은 다음과 같습니다.,,23 Apr 2025 18:46:44 +0200
JWK-ShopUI-Sell,Sell,팔다,,12 Feb 2025 21:53:44 +0100
JWK-ShopUI-SellPrice,Sell price:,판매 가격 :,,23 Apr 2025 18:45:56 +0200
JWK-ShopUI-ShopInventoryEmpty,There are no items available for purchase.,구매할 수있는 품목이 없습니다.,,23 Apr 2025 16:37:51 +0200
JWK-ShopUI-ShopStock,Shop stock:,상점 주식 :,,23 Apr 2025 18:46:20 +0200
JWK-ShopUI-Title,Shop,가게,,12 Feb 2025 20:53:30 +0100
JWK-Speech-Actor-Stranger,Stranger,낯선 사람,,02 Jun 2025 17:48:44 +0200
JWK-Speech-AmbCiv-ConvertHos01,You are a bunch of terrorists. You should be arrested.,당신은 많은 테러리스트입니다. 당신은 체포되어야합니다.,,15 Jul 2025 20:45:41 +0200
JWK-Speech-AmbCiv-ConvertHos02,"The regime brought order, and you people just want chaos.",정권은 질서를 가져 왔고 당신은 단지 혼돈을 원합니다.,,15 Jul 2025 20:45:46 +0200
JWK-Speech-AmbCiv-ConvertHos03,I hope they find you. I’ll be the one pointing the gun.,나는 그들이 당신을 찾기를 바랍니다. 나는 총을 가리키는 사람이 될 것입니다.,,15 Jul 2025 20:45:58 +0200
JWK-Speech-AmbCiv-ConvertHos04,"I stand with the ones who actually protect this place, not you.",나는 당신이 아니라 실제로이 장소를 보호하는 사람들과 함께 서 있습니다.,,15 Jul 2025 20:46:03 +0200
JWK-Speech-AmbCiv-ConvertHos05,I’ll make sure authorities learn about it.,당국이 그것에 대해 배우도록하겠습니다.,,15 Jul 2025 20:46:08 +0200
JWK-Speech-AmbCiv-ConvertNeg01,That just sounds like another way to die.,그것은 죽는 또 다른 방법처럼 들립니다.,,15 Jul 2025 20:46:17 +0200
JWK-Speech-AmbCiv-ConvertNeg02,Change? That’s a fairy tale. I’m just trying to stay alive.,변화? 그것은 동화입니다. 나는 단지 살아남 으려고 노력하고 있습니다.,,15 Jul 2025 20:46:22 +0200
JWK-Speech-AmbCiv-ConvertNeg03,Get lost. I don’t need your cause or your problems.,길을 잃다. 나는 당신의 원인이나 문제가 필요하지 않습니다.,,15 Jul 2025 20:46:27 +0200
JWK-Speech-AmbCiv-ConvertNeg04,I’m not cut out for that kind of thing. Sorry.,나는 그런 종류의 일을 잘라 내지 않습니다. 죄송합니다.,,15 Jul 2025 20:46:32 +0200
JWK-Speech-AmbCiv-ConvertNeg05,I tried once. It didn’t end well.,나는 한 번 시도했다. 잘 끝나지 않았습니다.,,15 Jul 2025 20:46:36 +0200
JWK-Speech-AmbCiv-ConvertNeg06,Join you? I’m not suicidal.,당신과 함께? 나는 자살하지 않습니다.,,15 Jul 2025 20:46:42 +0200
JWK-Speech-AmbCiv-ConvertNl01,Already embedded. I just don’t advertise it.,이미 내장. 나는 그것을 광고하지 않습니다.,,15 Jul 2025 20:46:53 +0200
JWK-Speech-AmbCiv-ConvertNl02,You’re not the first to ask. I signed up a while ago.,당신은 처음으로 묻는 사람이 아닙니다. 나는 얼마 전에 가입했다.,,15 Jul 2025 20:46:58 +0200
JWK-Speech-AmbCiv-ConvertNl03,You guys seriously need to talk to each other. I’m with you.,너희들은 진지하게 서로 이야기해야한다. 나는 당신과 함께 있습니다.,,03 Aug 2025 17:21:43 +0200
JWK-Speech-AmbCiv-ConvertNl04,You don’t need to convince me. I’ve bled for this already.,당신은 나를 설득 할 필요가 없습니다. 나는 이미 이것을 피했다.,,03 Aug 2025 17:21:43 +0200
JWK-Speech-AmbCiv-ConvertOk01,Count me in. It’s time someone stood up to them.,나를 세어라. 누군가가 그들에게 일어 섰다.,,03 Aug 2025 17:21:43 +0200
JWK-Speech-AmbCiv-ConvertOk02,I’m done watching. Let’s fight.,나는보고 끝났다. 싸우자.,,03 Aug 2025 17:21:43 +0200
JWK-Speech-AmbCiv-ConvertOk03,Tell your people I’m ready. Let’s get to work.,당신의 사람들에게 내가 준비했다고 말하십시오. 일하러 가자.,,03 Aug 2025 17:21:43 +0200
JWK-Speech-AmbCiv-ConvertOk04,I’m in. Just tell me what needs to be done.,나는있다. 그냥해야 할 일을 말해줘.,,03 Aug 2025 17:21:43 +0200
JWK-Speech-AmbCiv-ConvertOk05,Hell yeah. Let’s mess them up.,지옥 예. 그들을 엉망으로 봅시다.,,03 Aug 2025 17:21:43 +0200
JWK-Speech-AmbCiv-ExtortNeg01,That supposed to scare me? Try harder.,저를 놀라게해야합니까? 더 열심히 노력하십시오.,,03 Aug 2025 17:21:43 +0200
JWK-Speech-AmbCiv-ExtortNeg02,"I’ve got nothing for you, except regret.",후회를 제외하고는 아무것도 없습니다.,,03 Aug 2025 17:21:43 +0200
JWK-Speech-AmbCiv-ExtortNeg03,Wow. Extortion. So original.,우와. 강요. 너무 독창적입니다.,,03 Aug 2025 17:21:43 +0200
JWK-Speech-AmbCiv-ExtortNeg04,"Get lost, I’m not scared of you.","길을 잃고, 나는 당신을 무서워하지 않습니다.",,03 Aug 2025 17:21:43 +0200
JWK-Speech-AmbCiv-ExtortNeg05,You’re not the first to try.,당신은 첫 번째 시도가 아닙니다.,,03 Aug 2025 17:21:43 +0200
JWK-Speech-AmbCiv-ExtortOk01,"Alright, alright! Just don’t hurt me!","좋아, 알았어! 그냥 해치지 마세요!",,03 Aug 2025 17:21:43 +0200
JWK-Speech-AmbCiv-ExtortOk02,Please… just leave me alone.,제발… 그냥 내버려 두십시오.,,03 Aug 2025 17:21:43 +0200
JWK-Speech-AmbCiv-ExtortOk03,It was for my kid’s medicine… but whatever. Take it.,그것은 내 아이의 약을위한 것이었지만… 가져 가라.,,03 Aug 2025 17:21:43 +0200
JWK-Speech-AmbCiv-ExtortOk04,You’re nothing but a thug.,당신은 깡패 일뿐입니다.,,03 Aug 2025 17:21:43 +0200
JWK-Speech-AmbCiv-ExtortRes01,You are worse than the regime.,당신은 정권보다 더 나쁩니다.,,03 Aug 2025 17:21:43 +0200
JWK-Speech-AmbCiv-ExtortRes02,"Fine, but you just lost a supporter.","좋아,하지만 당신은 방금 지지자를 잃었습니다.",,03 Aug 2025 17:21:43 +0200
JWK-Speech-AmbCiv-ExtortUnd01,I’m sure the resistance will pay back for this.,저항이이를 상환 할 것이라고 확신합니다.,,03 Aug 2025 17:21:43 +0200
JWK-Speech-AmbCiv-ExtortUnd02,You are just bandits in uniforms.,당신은 단지 유니폼을 입은 도둑 일뿐입니다.,,03 Aug 2025 17:21:43 +0200
JWK-Speech-Pass-Agate,Agate.,마노.,,03 Aug 2025 17:21:43 +0200
JWK-Speech-Pass-Alligator,Alligator.,악어.,,03 Aug 2025 17:21:43 +0200
JWK-Speech-Pass-Amber,Amber.,호박색.,,03 Aug 2025 17:21:43 +0200
JWK-Speech-Pass-Bear,Bear.,곰.,,03 Aug 2025 17:21:43 +0200
JWK-Speech-Pass-Diamond,Diamond.,다이아몬드.,,03 Aug 2025 17:21:43 +0200
JWK-Speech-Pass-Fox,Fox.,여우.,,03 Aug 2025 17:21:43 +0200
JWK-Speech-Pass-Hawk,Hawk.,매.,,03 Aug 2025 17:21:43 +0200
JWK-Speech-Pass-Pearl,Pearl.,진주.,,03 Aug 2025 17:21:43 +0200
JWK-Speech-Pass-Salamander,Salamander.,도롱뇽.,,03 Aug 2025 17:21:43 +0200
JWK-Speech-Pass-Topaz,Topaz.,황옥.,,03 Aug 2025 17:21:43 +0200
JWK-Speech-Pass-Wolf,Wolf.,늑대.,,03 Aug 2025 17:21:43 +0200
JWK-Speech-PhonePickup01,"Yeah, who's there?","그래, 누가 거기있어?",,03 Aug 2025 17:21:43 +0200
JWK-Speech-Player-AskJob,Do you have something for me?,나를 위해 뭔가 있어요?,,03 Aug 2025 17:21:43 +0200
JWK-Speech-Player-CivConvert01,You look like someone who’s had enough. Join us.,당신은 충분한 사람처럼 보입니다. 우리와 함께하십시오.,,03 Aug 2025 17:21:43 +0200
JWK-Speech-Player-CivConvert02,"I have enough of these pigs. Are you in, or are you just surviving?","나는이 돼지들을 충분히 가지고있다. 당신은 있습니까, 아니면 그냥 살아 남고 있습니까?",,03 Aug 2025 17:21:43 +0200
JWK-Speech-Player-CivConvert03,"If you're tired of hiding, pick up a cause worth dying for.","당신이 숨기는 데 지쳤다면, 죽을 가치가있는 원인을 집어 들으십시오.",,03 Aug 2025 17:21:43 +0200
JWK-Speech-Player-CivConvert04,Not everyone’s blind to what’s going on. Some of us are doing something about it.,모든 사람이 무슨 일이 일어나고 있는지에 대해 눈을 멀게하는 것은 아닙니다. 우리 중 일부는 그것에 대해 뭔가를하고 있습니다.,,03 Aug 2025 17:21:43 +0200
JWK-Speech-Player-CivConvert05,Are you willing to make a difference? Because we are.,당신은 기꺼이 차이를 만들려고합니까? 우리는.,,03 Aug 2025 17:21:43 +0200
JWK-Speech-Player-CivConvert06,"We’ve got fire, we’ve got purpose - all we’re missing is you.","우리는 불이 났고, 목적이 있습니다. 우리가 놓친 것은 당신뿐입니다.",,03 Aug 2025 17:21:43 +0200
JWK-Speech-Player-CivConvert07,You want change? You don’t get it by sitting around. Join us.,변화를 원하십니까? 당신은 주변에 앉아서 얻지 못합니다. 우리와 함께하십시오.,,03 Aug 2025 17:21:43 +0200
JWK-Speech-Player-CivConvert08,You sick of their boot on your neck? Then maybe it’s time to push back.,목에 부팅이 아? 그런 다음 뒤로 밀어야 할 때입니다.,,03 Aug 2025 17:21:43 +0200
JWK-Speech-Player-CivConvert09,Orders? We make our own now. Join us.,명령? 우리는 지금 우리 자신을 만듭니다. 우리와 함께하십시오.,,03 Aug 2025 17:21:43 +0200
JWK-Speech-Player-CivConvert10,There’s a war coming whether you’re ready or not. Best be on the right side.,준비 여부에 관계없이 전쟁이 다가오고 있습니다. 오른쪽에있는 것이 가장 좋습니다.,,03 Aug 2025 17:21:43 +0200
JWK-Speech-Player-CivExtort01,"I’m not asking twice. Money, now.",두 번 묻지 않습니다. 지금 돈.,,03 Aug 2025 17:21:43 +0200
JWK-Speech-Player-CivExtort02,"You pay now, or you bleed later. Simple math.",당신은 지금 지불하거나 나중에 피를 흘립니다. 간단한 수학.,,03 Aug 2025 17:21:43 +0200
JWK-Speech-Player-CivExtort03,Protection doesn’t come free. Give me your money.,보호는 자유롭지 않습니다. 돈을 줘.,,03 Aug 2025 17:21:43 +0200
JWK-Speech-Player-CivExtort04,This is the part where you give me what I want.,이것은 당신이 내가 원하는 것을 나에게주는 부분입니다.,,03 Aug 2025 17:21:43 +0200
JWK-Speech-Player-CivExtort05,Last guy who said no is still chewing through a straw.,아니오라고 말한 마지막 사람은 여전히 빨대를 씹고 있습니다.,,03 Aug 2025 17:21:43 +0200
JWK-Speech-Player-Dogtags-1,I’m ready to do whatever it takes to help our cause.,우리의 대의를 돕기 위해 필요한 모든 것을 할 준비가되었습니다.,,03 Aug 2025 17:21:43 +0200
JWK-Speech-Player-Intro-1,"Hey, we talked earlier. I want to join the fight.","이봐, 우리는 앞서 이야기했다. 나는 싸움에 참여하고 싶다.",,03 Aug 2025 17:21:43 +0200
JWK-Speech-Player-JobDone01,The job is done.,작업이 완료되었습니다.,,03 Aug 2025 17:21:43 +0200
JWK-Speech-Player-PostersAsk,Got any more of those posters?,더 이상 포스터가 있습니까?,,03 Aug 2025 17:21:43 +0200
JWK-Speech-Player-ReportResistance01,"There are people with guns, we're scared, can you send a patrol over here?","총을 가진 사람들이 있습니다. 우리는 무서워요, 당신은 여기서 순찰을 보낼 수 있습니까?",,03 Aug 2025 17:21:43 +0200
JWK-Speech-Player-StopNpc01,"Hey, wait a moment.","이봐, 잠깐만 요.",,03 Aug 2025 17:21:43 +0200
JWK-Speech-Player-StopNpc02,"Hey, excuse me.","이봐, 실례합니다.",,03 Aug 2025 17:21:43 +0200
JWK-Speech-Player-TurnDogtags,More enemies are eating dirt. Here’s proof.,더 많은 적들이 흙을 먹는 것입니다. 여기 증거가 있습니다.,,03 Aug 2025 17:21:43 +0200
JWK-Speech-Player-WhereCanWeMeet,Where can we meet?,우리는 어디에서 만날 수 있습니까?,,03 Aug 2025 17:21:43 +0200
JWK-Speech-RO-Dogtags-1,"So, you want to take it to the next level?",그렇다면 다음 단계로 가져 가고 싶습니까?,,03 Aug 2025 17:21:43 +0200
JWK-Speech-RO-Dogtags-2,We are running an… um… incentive scheme of sorts.,우리는… 음… 인센티브 제도를 운영하고 있습니다.,,03 Aug 2025 17:21:43 +0200
JWK-Speech-RO-Dogtags-3,Certain friends of our cause are offering money for every eliminated enemy soldier.,우리 대의의 일부 친구들은 모든 제거 된 적군에게 돈을 제공하고 있습니다.,,03 Aug 2025 17:21:43 +0200
JWK-Speech-RO-Dogtags-4,"They don’t buy our word, but enemy dogtags are solid proof.",그들은 우리의 말을 사지 않지만 적의 도그 타그는 확실한 증거입니다.,,03 Aug 2025 17:21:43 +0200
JWK-Speech-RO-Dogtags-5,Bring me a handful of those if you’re not joking around.,농담하지 않으면 몇 가지를 데려 오십시오.,,03 Aug 2025 17:21:43 +0200
JWK-Speech-RO-DontCall,Don't call this number.,이 번호를 호출하지 마십시오.,,03 Aug 2025 17:21:43 +0200
JWK-Speech-RO-Fob-1,Your next task is to set up a field operating base.,다음 작업은 현장 운영 기반을 설정하는 것입니다.,,03 Aug 2025 17:21:43 +0200
JWK-Speech-RO-Fob-2,Pick a good spot for it. You can use your map to check which areas are too dangerous.,그것에 대한 좋은 장소를 선택하십시오. 지도를 사용하여 어느 지역이 너무 위험한 지 확인할 수 있습니다.,,03 Aug 2025 17:21:43 +0200
JWK-Speech-RO-Fob-3,"You’ll need some money to kick it off. Oh, and don’t forget a shovel.","그것을 시작하려면 돈이 필요합니다. 아, 삽을 잊지 마세요.",,03 Aug 2025 17:21:43 +0200
JWK-Speech-RO-HideoutLocationA,Go to coordinates,좌표로 이동하십시오,,03 Aug 2025 17:21:43 +0200
JWK-Speech-RO-HideoutLocationB,Make sure you are not followed.,당신이 따르지 않았는지 확인하십시오.,,03 Aug 2025 17:21:43 +0200
JWK-Speech-RO-Intro-1,"Very well then. But we need more people before we take up arms. Actually, there is something you can do for us.","그때 아주 잘. 그러나 우리는 무기를 들기 전에 더 많은 사람들이 필요합니다. 사실, 우리를 위해 할 수있는 일이 있습니다.",,03 Aug 2025 17:21:43 +0200
JWK-Speech-RO-JobDeadDrop,You’re calling just in time. Grab instructions from the dead drop at coordinates:,당신은 제 시간에 전화를 걸고 있습니다. 좌표에서 데드 드롭에서 지침을 잡습니다.,,03 Aug 2025 17:21:43 +0200
JWK-Speech-RO-JobMeet,Yes. Come visit me for further instructions.,예. 추가 지침을 보려면 저를 방문하십시오.,,03 Aug 2025 17:21:43 +0200
JWK-Speech-RO-JobNote,I’m glad you came. Take this note with instructions.,당신이 와서 기뻐요. 이 메모를 지침으로 가져 가십시오.,,03 Aug 2025 17:21:43 +0200
JWK-Speech-RO-JobReportOk01,Well done. I wish we had more like you in our ranks.,잘하셨어요. 나는 우리가 우리 계급에서 당신을 더 좋아했으면 좋겠다.,,03 Aug 2025 17:21:43 +0200
JWK-Speech-RO-JobReqReportPerson01,Report back to me in person after the job is done.,작업이 완료된 후 직접 저에게 다시보고하십시오.,,03 Aug 2025 17:21:43 +0200
JWK-Speech-RO-NoHideoutLocation,I am not around. Reach me out when things get calmer.,나는 주변에 있지 않다. 일이 차분 해지면 저에게 손을 내밀어주세요.,,03 Aug 2025 17:21:43 +0200
